system_id,record_type,relative_path,exists,size_bytes,sha256,checksum_status
Gi_7EW4,api_gateways,data/api/v1/systems/Gi_7EW4/gateways.json,yes,8078,5df89626f7dd7562d79b4ccbb3bc6fe45070b03003d602e85dab9d8a9093e79f,computed
Gi_7EW4,api_gprotein,data/api/v1/systems/Gi_7EW4/gprotein_metrics.json,yes,174516,0ade982263dab41300ff43ee238fa0e4d54a12118577781e30e8ec13841a0691,computed
Gi_7EW4,api_pocketgrid,data/api/v1/systems/Gi_7EW4/pocketgrid.npz,yes,7105790,,pending_binary_or_large_file
Gi_7EW4,chain_roles,data/chain_roles/Gi_7EW4_chain_roles.json,yes,382,6b4a0d166e1c3c8883535d6d4ecfb0e1f04772711744d420604315467e46232d,computed
Gi_7EW4,contacts,data/contacts/Gi_7EW4_contacts.parquet,yes,47227,,pending_binary_or_large_file
Gi_7EXD,viz_structure,data/viz/Gi_7EXD/structure.pdb,yes,1420335,,pending_binary_or_large_file
Gi_7EXD,viz_trajectory,data/viz/Gi_7EXD/traj.xtc,yes,166543896,,pending_binary_or_large_file
Gi_7EXD,api_index,data/api/v1/systems/Gi_7EXD/index.json,yes,1411,d383c49ceb6bd4d68c9a92551507199b895a3279cdaa6bcc5d94df7d3007381d,computed
Gi_7EXD,api_pockets,data/api/v1/systems/Gi_7EXD/pockets.json,yes,6235,d26abb778fb658be920b7d0ff53aeefc04320387631138c76e9727b2f8211504,computed
Gi_7EXD,api_pockets_gpcrdb,data/api/v1/systems/Gi_7EXD/pockets_gpcrdb.json,yes,9690,170e0cca6f875b3643c22bd66e57dec6b32a5a8c131122f924cc9fd3576426fb,computed
Gi_7EXD,api_gateways,data/api/v1/systems/Gi_7EXD/gateways.json,yes,8069,042e75d24f33da169aeb675beb7fb8ea739a66f3be8dbb0229ebe93f21772e54,computed
Gi_7EXD,api_gprotein,data/api/v1/systems/Gi_7EXD/gprotein_metrics.json,yes,174910,3b1921f11e1d1635e6f570f6886bfecf4d5ed35f9446604e6989b42bb703ff91,computed
Gi_7EXD,api_pocketgrid,data/api/v1/systems/Gi_7EXD/pocketgrid.npz,yes,6408926,,pending_binary_or_large_file
Gi_7EXD,chain_roles,data/chain_roles/Gi_7EXD_chain_roles.json,yes,382,2ad99ba1de6ae00ec69225e22514da43b6255bfb4ac45663903584063981da45,computed
Gi_7EXD,contacts,data/contacts/Gi_7EXD_contacts.parquet,yes,49666,,pending_binary_or_large_file
Gi_7EZH,viz_structure,data/viz/Gi_7EZH/structure.pdb,yes,1412802,,pending_binary_or_large_file
Gi_7EZH,viz_trajectory,data/viz/Gi_7EZH/traj.xtc,yes,166196948,,pending_binary_or_large_file
Gi_7EZH,api_index,data/api/v1/systems/Gi_7EZH/index.json,yes,1331,429c0127bf720cd249ecf5a5594d793b2b7e2e70811a6517ed684a47ad1d2c15,computed
Gi_7EZH,api_pockets,data/api/v1/systems/Gi_7EZH/pockets.json,yes,5782,d4cf001ec8193a8830b5214af5e5316344b0710af4ece57d3a70772649759383,computed
Gi_7EZH,api_pockets_gpcrdb,data/api/v1/systems/Gi_7EZH/pockets_gpcrdb.json,yes,9104,6a20eec75d4dd4131ccef4bcc90ec9cc38b0c9513e49151f67839e48b936e1bd,computed
Gi_7EZH,api_gateways,data/api/v1/systems/Gi_7EZH/gateways.json,yes,8068,2e7d185df56796849a89599e8482cfdb6f15fdd08258bd0ade0285dc68a464a1,computed
Gi_7EZH,api_gprotein,data/api/v1/systems/Gi_7EZH/gprotein_metrics.json,yes,173635,3b35711efa20d804de80c5f893403b355ab26f8a25f6e2c71fc827f4f5d01f98,computed
Gi_7EZH,api_pocketgrid,data/api/v1/systems/Gi_7EZH/pocketgrid.npz,yes,8357950,,pending_binary_or_large_file
Gi_7EZH,chain_roles,data/chain_roles/Gi_7EZH_chain_roles.json,yes,471,5a27a752e5719d9137807fec0e78ed2c0286cced13512a67c659022aa7bca37d,computed
Gi_7EZH,contacts,data/contacts/Gi_7EZH_contacts.parquet,yes,50405,,pending_binary_or_large_file
Gi_7F1Q,viz_structure,data/viz/Gi_7F1Q/structure.pdb,yes,1371087,,pending_binary_or_large_file
Gi_7F1Q,viz_trajectory,data/viz/Gi_7F1Q/traj.xtc,yes,160637992,,pending_binary_or_large_file
Gi_7F1Q,api_index,data/api/v1/systems/Gi_7F1Q/index.json,yes,1328,efaca5ea41c4988c7a31a5ef8d545b72d579d4df5cdc8124cc798c9b9270db96,computed
Gi_7F1Q,api_pockets,data/api/v1/systems/Gi_7F1Q/pockets.json,yes,8076,24cad2d4cdcac2f8d7bd054471fb2d93343e119606c24cbc4cda2c99671118ce,computed
Gi_7F1Q,api_pockets_gpcrdb,data/api/v1/systems/Gi_7F1Q/pockets_gpcrdb.json,yes,12931,3579f2acad3115e8aed68842b70dc40fbf2a24c601f6b01d0833692a8c26ff02,computed
Gi_7F1Q,api_gateways,data/api/v1/systems/Gi_7F1Q/gateways.json,yes,8042,eefef0029e64a0edc9ec8c54e80ccf072d3f66d00a07b5550a30693cdfa9fd05,computed
Gi_7F1Q,api_gprotein,data/api/v1/systems/Gi_7F1Q/gprotein_metrics.json,yes,171821,9bc34d2871f4f64fcd1afe62abda6e906cadc994c9c6abbd52c0dd6b71693152,computed
Gi_7F1Q,api_pocketgrid,data/api/v1/systems/Gi_7F1Q/pocketgrid.npz,yes,6831294,,pending_binary_or_large_file
Gi_7F1Q,chain_roles,data/chain_roles/Gi_7F1Q_chain_roles.json,yes,468,5d490bc645fe49f60ab3a90ba797220d810643b19d569c722af84b267146dc4f,computed
Gi_7F1Q,contacts,data/contacts/Gi_7F1Q_contacts.parquet,yes,48838,,pending_binary_or_large_file
Gi_7F8V,viz_structure,data/viz/Gi_7F8V/structure.pdb,yes,1328886,,pending_binary_or_large_file
Gi_7F8V,viz_trajectory,data/viz/Gi_7F8V/traj.xtc,yes,156481092,,pending_binary_or_large_file
Gi_7F8V,api_index,data/api/v1/systems/Gi_7F8V/index.json,yes,1339,73cf7089bbf3824327fb0c09562b2059951be51fc431c597d4cbc8560d241b37,computed
Gi_7F8V,api_pockets,data/api/v1/systems/Gi_7F8V/pockets.json,yes,6494,a22fdcdb0d74ddc4fba51b52a5567cc135e5f9eca6fda13e0038bfc4b80ed4ee,computed
Gi_7F8V,api_pockets_gpcrdb,data/api/v1/systems/Gi_7F8V/pockets_gpcrdb.json,yes,9862,60b1f232bbf70aba67d83a82129229814d69b845a044b38e90ab7a44576f5700,computed
Gi_7F8V,api_gateways,data/api/v1/systems/Gi_7F8V/gateways.json,yes,8051,95d1c8e06e0199ad8d7ad1dfa882d39186c10b107aa49e78611c9b927bcfde34,computed
Gi_7F8V,api_gprotein,data/api/v1/systems/Gi_7F8V/gprotein_metrics.json,yes,171474,b11f2cbb7c7bcedb85cf8e678f303186f1edfa3ab519f17f05ca62d6070df86d,computed
Gi_7F8V,api_pocketgrid,data/api/v1/systems/Gi_7F8V/pocketgrid.npz,yes,7323870,,pending_binary_or_large_file
Gi_7F8V,chain_roles,data/chain_roles/Gi_7F8V_chain_roles.json,yes,468,3912b5fb74ea58d1ec3145ffe6e9379c2d7831e4e467f5d37a6dae8e0592905f,computed
Gi_7F8V,contacts,data/contacts/Gi_7F8V_contacts.parquet,yes,49173,,pending_binary_or_large_file
Gi_7NA7,viz_structure,data/viz/Gi_7NA7/structure.pdb,yes,1380645,,pending_binary_or_large_file
Gi_7NA7,viz_trajectory,data/viz/Gi_7NA7/traj.xtc,yes,162613412,,pending_binary_or_large_file
Gi_7NA7,api_index,data/api/v1/systems/Gi_7NA7/index.json,yes,1343,0bb19d0bd35e5a63984695523bd6fafce0c204ef8e1c017eeac2515bd44db729,computed
Gi_7NA7,api_pockets,data/api/v1/systems/Gi_7NA7/pockets.json,yes,6272,bea9c8817e9a09a4e3596c0c7a3fe3363a4d05bac2f0544e410046765b8a7e0a,computed
Gi_7NA7,api_pockets_gpcrdb,data/api/v1/systems/Gi_7NA7/pockets_gpcrdb.json,yes,10378,7b9ee8cb7e47f131ece0e98a886dd1798a436814dba6a28db0c7f15e1beafa38,computed
Gi_7NA7,api_gateways,data/api/v1/systems/Gi_7NA7/gateways.json,yes,8060,ff776b7b0c2bac24a00584bd56d7769b8593199b653d7d0da242734afedb0c60,computed
Gi_7NA7,api_gprotein,data/api/v1/systems/Gi_7NA7/gprotein_metrics.json,yes,174467,b6a4248b6e87dd9e546b710c4c7d335b0e457b12045fe7bd91926d83be85b366,computed
Gi_7NA7,api_pocketgrid,data/api/v1/systems/Gi_7NA7/pocketgrid.npz,yes,6227134,,pending_binary_or_large_file
Gi_7NA7,chain_roles,data/chain_roles/Gi_7NA7_chain_roles.json,yes,468,9ee18a3347821ca43b90f4c2866eb09b428cf0651b93c0177dd26f3032a01ce3,computed
Gi_7NA7,contacts,data/contacts/Gi_7NA7_contacts.parquet,yes,47756,,pending_binary_or_large_file
Gi_7QVM,viz_structure,data/viz/Gi_7QVM/structure.pdb,yes,1346787,,pending_binary_or_large_file
Gi_7QVM,viz_trajectory,data/viz/Gi_7QVM/traj.xtc,yes,157992604,,pending_binary_or_large_file
Gi_7QVM,api_index,data/api/v1/systems/Gi_7QVM/index.json,yes,1317,d7ea422ea28ee4cd1518709bf2253da363d2ca69dd9e0044d3a915dcdcac2e62,computed
Gi_7QVM,api_pockets,data/api/v1/systems/Gi_7QVM/pockets.json,yes,5439,dcf7b39a579f5f68a019ebe47a68863c88e352efe4e45a8dd31b717fed567911,computed
Gi_7QVM,api_pockets_gpcrdb,data/api/v1/systems/Gi_7QVM/pockets_gpcrdb.json,yes,8035,96ed9ef44a7621c730e4b85e51d0c5c0995ffc6af279ce0122820bb7eff9a3f0,computed
Gi_7QVM,api_gateways,data/api/v1/systems/Gi_7QVM/gateways.json,yes,8077,1e2fdf8b8a8ef2b751c71fbf799b6750b0c283625fd38231d11ab26ea9095aab,computed
Gi_7QVM,api_gprotein,data/api/v1/systems/Gi_7QVM/gprotein_metrics.json,yes,172777,dec1c09048f4eef33a356b72be335242ba42014cb6be860417309e8364360a31,computed
Gi_7QVM,api_pocketgrid,data/api/v1/systems/Gi_7QVM/pocketgrid.npz,yes,5435134,,pending_binary_or_large_file
Gi_7QVM,chain_roles,data/chain_roles/Gi_7QVM_chain_roles.json,yes,467,6e9677464539f574192f9b70c5479bb7bda0eb469a1f94691356503edd2d3681,computed
Gi_7QVM,contacts,data/contacts/Gi_7QVM_contacts.parquet,yes,48122,,pending_binary_or_large_file
Gi_7SQO,viz_structure,data/viz/Gi_7SQO/structure.pdb,yes,1360638,,pending_binary_or_large_file
Gi_7SQO,viz_trajectory,data/viz/Gi_7SQO/traj.xtc,yes,159761868,,pending_binary_or_large_file
Gi_7SQO,api_index,data/api/v1/systems/Gi_7SQO/index.json,yes,1431,d0024e6b51315a1be982457fc7683ba965b08bc529a2d2e666701724d9ac96ae,computed
Gi_7SQO,api_pockets,data/api/v1/systems/Gi_7SQO/pockets.json,yes,6532,0f5b069edfeec9e7114d2da86826ab925b9bfcc5486f91b91973ea18c4118cce,computed
Gi_7SQO,api_pockets_gpcrdb,data/api/v1/systems/Gi_7SQO/pockets_gpcrdb.json,yes,10383,d9f7a746317a61c3b51d85d07cadceb47b7ad2114375e4ebe114c0906f7e9caa,computed
Gi_7SQO,api_gateways,data/api/v1/systems/Gi_7SQO/gateways.json,yes,8011,a9d7eb60d5c7d427e5c6ddbc4b116987d3f8c51d01bf56be04d0847c05f27bb3,computed
Gi_7SQO,api_gprotein,data/api/v1/systems/Gi_7SQO/gprotein_metrics.json,yes,169648,09d12f297b585e87ef94a1cb701653fa0e1a1f8e7ae5d69a7ee2772611b7b214,computed
Gi_7SQO,api_pocketgrid,data/api/v1/systems/Gi_7SQO/pocketgrid.npz,yes,6291326,,pending_binary_or_large_file
Gi_7SQO,chain_roles,data/chain_roles/Gi_7SQO_chain_roles.json,yes,382,f49c0e9783791e5228aebd2dffebeba92b2e55abed6094ee1a4ae12f08d3c299,computed
Gi_7SQO,contacts,data/contacts/Gi_7SQO_contacts.parquet,yes,47571,,pending_binary_or_large_file
Gi_7T10,viz_structure,data/viz/Gi_7T10/structure.pdb,yes,1335204,,pending_binary_or_large_file
Gi_7T10,viz_trajectory,data/viz/Gi_7T10/traj.xtc,yes,156580432,,pending_binary_or_large_file
Gi_7T10,api_index,data/api/v1/systems/Gi_7T10/index.json,yes,1328,30470b64f370b2f884dc040e72629918565c647de34e167bbce6bd8a009b3c39,computed
Gi_7T10,api_pockets,data/api/v1/systems/Gi_7T10/pockets.json,yes,5785,c071b14aacfa6ed125c99a2fb44ab88f46ca608f484b30e9c109fa1c3b4e44ef,computed
Gi_7T10,api_pockets_gpcrdb,data/api/v1/systems/Gi_7T10/pockets_gpcrdb.json,yes,8522,5910b6f7117adb84838aad03d14380ae7952e6358122527b49e9995c8c7894a4,computed
Gi_7T10,api_gateways,data/api/v1/systems/Gi_7T10/gateways.json,yes,8074,e073789dffe7da0f5e11eed0bda31e54350584b4ed892aaee28a877d3d2204ee,computed
Gi_7T10,api_gprotein,data/api/v1/systems/Gi_7T10/gprotein_metrics.json,yes,170257,5065b90ec8eb2c418b77dccc8150033f169a97e4a77d47ebe7040367add84e89,computed
Gi_7T10,api_pocketgrid,data/api/v1/systems/Gi_7T10/pocketgrid.npz,yes,7285758,,pending_binary_or_large_file
Gi_7T10,chain_roles,data/chain_roles/Gi_7T10_chain_roles.json,yes,468,165e9429d381ab3c6dbe8f25880c1b09b9d66e7bf9583b2dc71b9c106d9e411c,computed
Gi_7T10,contacts,data/contacts/Gi_7T10_contacts.parquet,yes,45890,,pending_binary_or_large_file
Gi_7T96,viz_structure,data/viz/Gi_7T96/structure.pdb,yes,1510974,,pending_binary_or_large_file
Gi_7T96,viz_trajectory,data/viz/Gi_7T96/traj.xtc,yes,177217268,,pending_binary_or_large_file
Gi_7T96,api_index,data/api/v1/systems/Gi_7T96/index.json,yes,1470,374313d9242e86ba3d2092b4bdd9ba803384b999af32fc8677cc11f7cd3cff50,computed
Gi_7T96,api_pockets,data/api/v1/systems/Gi_7T96/pockets.json,yes,6336,924cae976abe1988937fde79e727c555dcbe4428e3562e3d7b4ef61a632203cd,computed
Gi_7T96,api_pockets_gpcrdb,data/api/v1/systems/Gi_7T96/pockets_gpcrdb.json,yes,10168,f9c42ce1eadf94a950f66aaa9c3dd85e7539bdd5c9ff55982fd5d33b7a25fbe1,computed
Gi_7T96,api_gateways,data/api/v1/systems/Gi_7T96/gateways.json,yes,8077,cf469298cc1dcb5a047c9999a16e1690c068fbb36a9e9ff5ad99806ca070883a,computed
Gi_7T96,api_gprotein,data/api/v1/systems/Gi_7T96/gprotein_metrics.json,yes,175767,c7e7eaad84dcdafc212302ffc8d19910c672b5938064350174567e9277670aeb,computed
Gi_7T96,api_pocketgrid,data/api/v1/systems/Gi_7T96/pocketgrid.npz,yes,10327038,,pending_binary_or_large_file
Gi_7T96,chain_roles,data/chain_roles/Gi_7T96_chain_roles.json,yes,384,51959ea080dffe1454b89185489c3f570899c6e4693aa1facac69b7a40ff4633,computed
Gi_7T96,contacts,data/contacts/Gi_7T96_contacts.parquet,yes,57724,,pending_binary_or_large_file
Gi_7TUZ,viz_structure,data/viz/Gi_7TUZ/structure.pdb,yes,1376109,,pending_binary_or_large_file
Gi_7TUZ,viz_trajectory,data/viz/Gi_7TUZ/traj.xtc,yes,161531360,,pending_binary_or_large_file
Gi_7TUZ,api_index,data/api/v1/systems/Gi_7TUZ/index.json,yes,1457,7f8ca8321ea1f4fbf2ccbe97c26d3612f53ae738070e85c994eaeb482637c953,computed
Gi_7TUZ,api_pockets,data/api/v1/systems/Gi_7TUZ/pockets.json,yes,7135,ddbeeb5aae64207521c32559d1546fbdabde03bbbdb1151f85048d97bf35a945,computed
Gi_7TUZ,api_pockets_gpcrdb,data/api/v1/systems/Gi_7TUZ/pockets_gpcrdb.json,yes,11686,1cd96e68d32b18ed43e96d34130b17b7dfe3b7fc5e13390eb90b6c1f1f65d4da,computed
Gi_7TUZ,api_gateways,data/api/v1/systems/Gi_7TUZ/gateways.json,yes,8061,1018c484400fb2fb6c3373c507cf6be44074b361bf805f472f3ebbfc3c0cacfb,computed
Gi_7TUZ,api_gprotein,data/api/v1/systems/Gi_7TUZ/gprotein_metrics.json,yes,174809,8e8f0d9022b35a115d10a428a320c5fd7335526c0204dd3117061da064ccfb99,computed
Gi_7TUZ,api_pocketgrid,data/api/v1/systems/Gi_7TUZ/pocketgrid.npz,yes,6171710,,pending_binary_or_large_file
Gi_7TUZ,chain_roles,data/chain_roles/Gi_7TUZ_chain_roles.json,yes,382,559d5e184c66005d03902bdb0f1c54c2949a1d306db569e9dbf4b03d29712af7,computed
Gi_7TUZ,contacts,data/contacts/Gi_7TUZ_contacts.parquet,yes,46792,,pending_binary_or_large_file
Gi_7V68,viz_structure,data/viz/Gi_7V68/structure.pdb,yes,1519722,,pending_binary_or_large_file
Gi_7V68,viz_trajectory,data/viz/Gi_7V68/traj.xtc,yes,179002100,,pending_binary_or_large_file
Gi_7V68,api_index,data/api/v1/systems/Gi_7V68/index.json,yes,1533,d8a56ab4737f2e9c481431e9163af2fb65800090fa11ad59ca3b23a70c7b07f1,computed
Gi_7V68,api_pockets,data/api/v1/systems/Gi_7V68/pockets.json,yes,351,0f1fcd6f5f3026f7b7c0c056bead854e820479ebec05b62ed1b591b8e893966c,computed
Gi_7V68,api_pockets_gpcrdb,data/api/v1/systems/Gi_7V68/pockets_gpcrdb.json,yes,351,0f1fcd6f5f3026f7b7c0c056bead854e820479ebec05b62ed1b591b8e893966c,computed
Gi_7V68,api_gateways,data/api/v1/systems/Gi_7V68/gateways.json,yes,6627,82994ba34341a1b1f89ae788ce3bce00a9759103fb9c21061a8eb8f9b949cfe0,computed
Gi_7V68,api_gprotein,data/api/v1/systems/Gi_7V68/gprotein_metrics.json,yes,186765,eb2726b97eccc9ed18b0b5a3eea98945255e42646671bf61e6ca78f978b00877,computed
Gi_7V68,api_pocketgrid,data/api/v1/systems/Gi_7V68/pocketgrid.npz,yes,12466110,,pending_binary_or_large_file
Gi_7V68,chain_roles,data/chain_roles/Gi_7V68_chain_roles.json,yes,382,6da88cdcb88a08929533981688b6695d0f95a71a6313943c30bd9b51283b19e9,computed
Gi_7V68,contacts,data/contacts/Gi_7V68_contacts.parquet,yes,89055,,pending_binary_or_large_file
Gi_7VDL,viz_structure,data/viz/Gi_7VDL/structure.pdb,yes,1280934,,pending_binary_or_large_file
Gi_7VDL,viz_trajectory,data/viz/Gi_7VDL/traj.xtc,yes,150896956,,pending_binary_or_large_file
Gi_7VDL,api_index,data/api/v1/systems/Gi_7VDL/index.json,yes,1350,04683f948fccaa444cd419c60aa13d0d73cb6205a38be190ff19a1c655bbebc0,computed
Gi_7VDL,api_pockets,data/api/v1/systems/Gi_7VDL/pockets.json,yes,6122,82b6e13ffd1071cf2e366f3f17c9a360f65bf54c9b85e0f9bebfcd8a4e2cf08b,computed
Gi_7VDL,api_pockets_gpcrdb,data/api/v1/systems/Gi_7VDL/pockets_gpcrdb.json,yes,8728,be838f9fbd7d80ce91948ece5daf89e2204c6194e863025f1c96c50c2cfbc7dc,computed
Gi_7VDL,api_gateways,data/api/v1/systems/Gi_7VDL/gateways.json,yes,8017,0d1dfccf723a448d85d0cbb1c9f6a30ec1083e376dad6a50dc207540012741be,computed
Gi_7VDL,api_gprotein,data/api/v1/systems/Gi_7VDL/gprotein_metrics.json,yes,171636,4532c3f203353c4d646aed3f58ddeb880b77c2c703b4aa610bcdd7bdd07d548a,computed
Gi_7VDL,api_pocketgrid,data/api/v1/systems/Gi_7VDL/pocketgrid.npz,yes,6530670,,pending_binary_or_large_file
Gi_7VDL,chain_roles,data/chain_roles/Gi_7VDL_chain_roles.json,yes,467,a622a70184d7ad8bb3607b90920f0ed6e9a0b60e12f5e121e989454acb52cdb5,computed
Gi_7VDL,contacts,data/contacts/Gi_7VDL_contacts.parquet,yes,43550,,pending_binary_or_large_file
Gi_7VGZ,viz_structure,data/viz/Gi_7VGZ/structure.pdb,yes,1346949,,pending_binary_or_large_file
Gi_7VGZ,viz_trajectory,data/viz/Gi_7VGZ/traj.xtc,yes,158025740,,pending_binary_or_large_file
Gi_7VGZ,api_index,data/api/v1/systems/Gi_7VGZ/index.json,yes,1400,54b9770fc17bc8ba07077b417579fbf3d4655bf3b40521374163a3d1f85e8c73,computed
Gi_7VGZ,api_pockets,data/api/v1/systems/Gi_7VGZ/pockets.json,yes,6728,f3c8f31d4648c833f9ed00f51985f2f819f2a92a724be57481d6e5d8d0b29c73,computed
Gi_7VGZ,api_pockets_gpcrdb,data/api/v1/systems/Gi_7VGZ/pockets_gpcrdb.json,yes,11115,8f5fc390a61c03711b3d0a2bcabcc8882eba8d027d80d91ce6c3939aa6dc3133,computed
Gi_7VGZ,api_gateways,data/api/v1/systems/Gi_7VGZ/gateways.json,yes,8053,d7cdc6e7b5a30fa6bb5ec8d329e14a22d06cc4e536d67b8e2923657f865a8fbf,computed
Gi_7VGZ,api_gprotein,data/api/v1/systems/Gi_7VGZ/gprotein_metrics.json,yes,174869,639dfc9f0ee3b4ed91e89ec92be1f056fa4cdf1ec925162a65a1f898e593e9aa,computed
Gi_7VGZ,api_pocketgrid,data/api/v1/systems/Gi_7VGZ/pocketgrid.npz,yes,5381886,,pending_binary_or_large_file
Gi_7VGZ,chain_roles,data/chain_roles/Gi_7VGZ_chain_roles.json,yes,382,7eaf3eff2c1abb45c4325c3bd3b76816b06b8f0f6a50f2dc38f14bb9602d1176,computed
Gi_7VGZ,contacts,data/contacts/Gi_7VGZ_contacts.parquet,yes,46808,,pending_binary_or_large_file
Gi_7VH0,viz_structure,data/viz/Gi_7VH0/structure.pdb,yes,1344114,,pending_binary_or_large_file
Gi_7VH0,viz_trajectory,data/viz/Gi_7VH0/traj.xtc,yes,157660868,,pending_binary_or_large_file
Gi_7VH0,api_index,data/api/v1/systems/Gi_7VH0/index.json,yes,1400,87f072b79e3abbbf08b70817deb008ac3eff16f0ef170a8772ab95dea994cfbc,computed
Gi_7VH0,api_pockets,data/api/v1/systems/Gi_7VH0/pockets.json,yes,9624,8c0976586dd66b7d6ffa475e98e8286bc46fd6e8d07aed3946fed3ccc442c058,computed
Gi_7VH0,api_pockets_gpcrdb,data/api/v1/systems/Gi_7VH0/pockets_gpcrdb.json,yes,15511,130328cbffe711c83c389ea6abfcf6c2a8861cd3eba5065d38705934158419c7,computed
Gi_7VH0,api_gateways,data/api/v1/systems/Gi_7VH0/gateways.json,yes,8032,b76f53c688c6d43dbfa608de9321d193b4b2a44f88c4ff0dd2d5a18bd0f2652a,computed
Gi_7VH0,api_gprotein,data/api/v1/systems/Gi_7VH0/gprotein_metrics.json,yes,175189,623cc40ad2b37e66f7458f8ff654ad74e54e9f9f1527645e9a44358a28046526,computed
Gi_7VH0,api_pocketgrid,data/api/v1/systems/Gi_7VH0/pocketgrid.npz,yes,5720702,,pending_binary_or_large_file
Gi_7VH0,chain_roles,data/chain_roles/Gi_7VH0_chain_roles.json,yes,382,abe433271360ccd901500b67b626dbae9473e2dc8db75f0c25d40c8a2ab52f18,computed
Gi_7VH0,contacts,data/contacts/Gi_7VH0_contacts.parquet,yes,46249,,pending_binary_or_large_file
Gi_7VIF,viz_structure,data/viz/Gi_7VIF/structure.pdb,yes,1372059,,pending_binary_or_large_file
Gi_7VIF,viz_trajectory,data/viz/Gi_7VIF/traj.xtc,yes,160792336,,pending_binary_or_large_file
Gi_7VIF,api_index,data/api/v1/systems/Gi_7VIF/index.json,yes,1438,9a8353ff99f892658d530924e0b25afad12163b8ff31c1c262f3f054ecd65692,computed
Gi_7VIF,api_pockets,data/api/v1/systems/Gi_7VIF/pockets.json,yes,7006,dc6340b34e2f70cfc49d4834a342241c6d0adc82f545c2234a6e6de02c538968,computed
Gi_7VIF,api_pockets_gpcrdb,data/api/v1/systems/Gi_7VIF/pockets_gpcrdb.json,yes,10652,e6d02a9ed7f660fc542f9980b7b16fe98073c367bb40c2d3a860304ca8a8da0d,computed
Gi_7VIF,api_gateways,data/api/v1/systems/Gi_7VIF/gateways.json,yes,8030,ad0be4bdd892797cbd729923065918f6f18b875539d761cd3658563ffa6fa08c,computed
Gi_7VIF,api_gprotein,data/api/v1/systems/Gi_7VIF/gprotein_metrics.json,yes,175063,22394d1e386c81c8bff6d016911465938e75cc4d6aef4aeab457a56b385342a0,computed
Gi_7VIF,api_pocketgrid,data/api/v1/systems/Gi_7VIF/pocketgrid.npz,yes,6586878,,pending_binary_or_large_file
Gi_7VIF,chain_roles,data/chain_roles/Gi_7VIF_chain_roles.json,yes,382,6296c61f883fd9d184c50be4c5c162866dda4429ff2f32b15cb5697448435042,computed
Gi_7VIF,contacts,data/contacts/Gi_7VIF_contacts.parquet,yes,46668,,pending_binary_or_large_file
Gi_7VKT,viz_structure,data/viz/Gi_7VKT/structure.pdb,yes,1332855,,pending_binary_or_large_file
Gi_7VKT,viz_trajectory,data/viz/Gi_7VKT/traj.xtc,yes,156425684,,pending_binary_or_large_file
Gi_7VKT,api_index,data/api/v1/systems/Gi_7VKT/index.json,yes,1512,2f15147845c70c6c8c4ac06652b63ce246259041bcd78f9653d7c792712fc399,computed
Gi_7VKT,api_pockets,data/api/v1/systems/Gi_7VKT/pockets.json,yes,6202,72eaa27f528c59a874a27ccd4f5f8cbccdae4f638197fe9ea18a6008eaf51df6,computed
Gi_7VKT,api_pockets_gpcrdb,data/api/v1/systems/Gi_7VKT/pockets_gpcrdb.json,yes,9643,97361c6761da18a401af9c6bce68470b6b799e715ae10561649bb6795438aa77,computed
Gi_7VKT,api_gateways,data/api/v1/systems/Gi_7VKT/gateways.json,yes,8016,a9ad25711623c60e48aa1c9dfde1f6d4122e0add34a1a8d7d1a6ad8cf2af333e,computed
Gi_7VKT,api_gprotein,data/api/v1/systems/Gi_7VKT/gprotein_metrics.json,yes,174918,478f1e5df18dc63b2501523e3ccd7d6d88bcd4778520a160c1a51a893888905d,computed
Gi_7VKT,api_pocketgrid,data/api/v1/systems/Gi_7VKT/pocketgrid.npz,yes,7068318,,pending_binary_or_large_file
Gi_7VKT,chain_roles,data/chain_roles/Gi_7VKT_chain_roles.json,yes,382,d86ec118033aad8e521a098fff6f8e05a1ac23b34ed263b3792f2166739dc9af,computed
Gi_7VKT,contacts,data/contacts/Gi_7VKT_contacts.parquet,yes,48035,,pending_binary_or_large_file
Gi_7VL9,viz_structure,data/viz/Gi_7VL9/structure.pdb,yes,1437426,,pending_binary_or_large_file
Gi_7VL9,viz_trajectory,data/viz/Gi_7VL9/traj.xtc,yes,169303600,,pending_binary_or_large_file
Gi_7VL9,api_index,data/api/v1/systems/Gi_7VL9/index.json,yes,1328,d8a258b2123030ef7096f9a0d3e1f5553713f80a177654d08a603366723c8c84,computed
Gi_7VL9,api_pockets,data/api/v1/systems/Gi_7VL9/pockets.json,yes,7117,4fa3ebcb932d09dadb3d2a088abf888ee3b2fb6957d92c099bf2f14defacdc85,computed
Gi_7VL9,api_pockets_gpcrdb,data/api/v1/systems/Gi_7VL9/pockets_gpcrdb.json,yes,11413,8a2a191f323b09d89d0ba7963bf12eb2da4a912584a77f243f0f8a00ec909cfc,computed
Gi_7VL9,api_gateways,data/api/v1/systems/Gi_7VL9/gateways.json,yes,8039,504777aa1fc9b628012f2756a582933672f5aee768ea6b25d3e64f7a82840661,computed
Gi_7VL9,api_gprotein,data/api/v1/systems/Gi_7VL9/gprotein_metrics.json,yes,173394,e8f6ce7d9c0c32b5c67d5594fa9784b3b81815560ca4c4f89a7883cb5f82f87f,computed
Gi_7VL9,api_pocketgrid,data/api/v1/systems/Gi_7VL9/pocketgrid.npz,yes,7136958,,pending_binary_or_large_file
